,Unnamed: 0,isuserpublisher_hasannotations_hasmetadata_isofficial_subsetall_isdraft,licenseurl,subsetrateddeduplicated,isbestuniquearrangement,subsetdeduplicated,isbestarrangement,hascustomvideo,hascustomaudio,license,isuserstaff,subsetrated,haspaywall,isoriginal,isbestpath,haslyrics,publisher,isuserpro,israted,complexity,version,ncomments,ntracks,genres,rating,nratings,bestpath,bestarrangement,nfavorites,songlengthbars,bestuniquearrangement,groups,songlengthbeats,nannotations,grooveconsistency,artistname,songlength,scaleconsistency,nlyrics,songlengthseconds,tracks,composername,subtitle,tags,nviews,notesperbar,ntokens,nnotes,songname,title,pitchclassentropy,path_metadata,manual_labels,gpt4o,llama3-8b,llama3-70b
90,6410,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,israted: False,publisher: ,rating: 0.0,nratings: 0,isuserpro: True,nlyrics: 0,ncomments: 0,groups: ,complexity: 1,version: 3.01,tags: ,nfavorites: 0,bestarrangement: /data2/zachary/musescore/data/Q/w/QmQwW8CR2dPmhRsx7MtLP8gu5nm8Dwkqm1i9nvKgFa417p.mscz,bestpath: /data2/zachary/musescore/data/Q/w/QmQwW8CR2dPmhRsx7MtLP8gu5nm8Dwkqm1i9nvKgFa417p.mscz,ntracks: 1,genres: ,bestuniquearrangement: /data2/zachary/musescore/data/Q/w/QmQwW8CR2dPmhRsx7MtLP8gu5nm8Dwkqm1i9nvKgFa417p.mscz,artistname: Misc tunes,tracks: 0,nannotations: 6,songlengthbars: 54,composername: ,nviews: 1,scaleconsistency: 0.9112903225806452,songlengthbeats: 145,songlengthseconds: 63.99999999835261,grooveconsistency: 0.8888888888888888,subtitle: ,songlength: 69120,notesperbar: 4.592592592592593,ntokens: 254,nnotes: 248,songname: Waltz. Roose.0831,title: Waltz. Roose.0831,pitchclassentropy: 3.0470405008502293,path: ./data/T/g/QmTgjN2SQn24qEZAEFagqVGkWE7W1sHDfvQBFpZFrTdrmZ.jsonmetadata: ./metadata/5/4663029.json,NO,NO,NO,NO
91,4553,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,artistname: Misc tunes,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,isuserpro: True,israted: False,complexity: 1,version: 3.01,ncomments: 0,publisher: ,rating: 0.0,nratings: 0,ntracks: 1,nlyrics: 0,tracks: 0,bestarrangement: /data2/zachary/musescore/data/c/d/Qmcdju2QBUK3LBFsNypPMy7n38pPt8JZEXfxwzVZnYtqWV.mscz,bestpath: /data2/zachary/musescore/data/X/P/QmXPUiFwYf5HFUrizTGeFCHMc9w6Ni4qg7W2ZhvFPDs4aE.mscz,genres: ,groups: ,nfavorites: 0,bestuniquearrangement: /data2/zachary/musescore/data/V/W/QmVWbakL62tSwGYf4XNuBA4Kbo9rFkcsFtT8UdshL4fMmA.mscz,tags: ,nannotations: 7,composername: ,scaleconsistency: 1.0,songlengthbars: 36,subtitle: Soldier LaddyLongways for as many as will.,nviews: 1,songlengthseconds: 23.99999999968,songlengthbeats: 193,grooveconsistency: 0.8914930555555556,songlength: 46080,notesperbar: 5.944444444444445,ntokens: 221,nnotes: 214,songname: Soldier Ladie,title: Soldier Ladie,pitchclassentropy: 2.5771224440621325,path: ./data/S/u/QmSuzDUzbeBvjSr7gQm71Bph9YZczndd67moUgjeZE6f1g.jsonmetadata: ./metadata/9/4715082.json,NO,NO,NO,NO
92,1196,bestuniquearrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,bestarrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,bestpath: /data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,artistname: Misc tunes,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,isuserpro: True,israted: False,complexity: 1,version: 3.01,nfavorites: 0,ncomments: 0,publisher: ,rating: 0.0,nratings: 0,ntracks: 1,nlyrics: 0,tracks: 0,genres: ,groups: ,composername: ,tags: ,subtitle: ,songlengthbars: 64,nannotations: 3,songlengthseconds: 127.99999999669332,nviews: 2,scaleconsistency: 1.0,songlengthbeats: 256,songlength: 122880,grooveconsistency: 0.9720052083333334,notesperbar: 7.40625,ntokens: 477,nnotes: 474,songname: Three Days To Go,title: Three Days To Go,pitchclassentropy: 2.681285698401772,path: ./data/V/o/QmVoTVSFNJPFQFC1juoosuKD1P8hoDAbA4Ewe9K9UBTCUv.jsonmetadata: ./metadata/0/4930665.json,NO,NO,NO,NO
93,6439,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,israted: False,publisher: ,rating: 0.0,nratings: 0,isuserpro: True,nlyrics: 0,ncomments: 0,groups: ,complexity: 1,version: 3.01,tags: ,nfavorites: 0,bestarrangement: /data2/zachary/musescore/data/R/G/QmRGSWo99DpoFDPoWYjKLHfo8W7wTUDkrSLsNhfo9KC3Bv.mscz,bestpath: /data2/zachary/musescore/data/R/G/QmRGSWo99DpoFDPoWYjKLHfo8W7wTUDkrSLsNhfo9KC3Bv.mscz,ntracks: 1,genres: ,bestuniquearrangement: /data2/zachary/musescore/data/R/G/QmRGSWo99DpoFDPoWYjKLHfo8W7wTUDkrSLsNhfo9KC3Bv.mscz,artistname: Misc tunes,tracks: 0,nannotations: 13,songlengthbars: 54,composername: J.S.Skinner,nviews: 1,scaleconsistency: 0.9347079037800688,songlengthbeats: 88,songlengthseconds: 115.49999999457876,grooveconsistency: 0.9611486486486488,subtitle: To Tom Fraser,songlength: 72720,notesperbar: 5.388888888888889,ntokens: 304,nnotes: 291,songname: Back to the Hills,title: Back to the Hills,pitchclassentropy: 2.755187531125692,path: ./data/X/F/QmXFi9nD8nvrqi89vb4mmW7UpRbZMRJbHXwvFq9b2d2772.jsonmetadata: ./metadata/6/4660654.json,YES,YES,YES,YES
94,6860,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,israted: False,publisher: ,rating: 0.0,nratings: 0,isuserpro: True,nlyrics: 0,ncomments: 0,groups: ,complexity: 1,version: 3.01,tags: ,nfavorites: 0,bestarrangement: /data2/zachary/musescore/data/Y/4/QmY44Lmn5AUNHBdUPwuYvHEQ33jRzxw2ebmkHMBg3t2xRa.mscz,bestpath: /data2/zachary/musescore/data/U/E/QmUEPBSBB8sHxjooj64ShBq6nbKFrmNEEwc1GBCZnaG1tA.mscz,ntracks: 1,genres: ,bestuniquearrangement: /data2/zachary/musescore/data/P/F/QmPF73NRLCTjpXxjwyVLgV6Je96gNCg2NSbz8eNkUPNuGg.mscz,artistname: Misc tunes,tracks: 0,nannotations: 3,songlengthbars: 36,composername: ,nviews: 0,scaleconsistency: 1.0,songlengthbeats: 68,songlengthseconds: 31.999999999173333,grooveconsistency: 0.9505208333333334,subtitle: ,songlength: 30720,notesperbar: 5.888888888888889,ntokens: 215,nnotes: 212,songname: The Lumberjacks,title: The Lumberjacks,pitchclassentropy: 2.769680082236607,path: ./data/V/i/QmViuZLTy8iqbZiLCxEpHozCY6KEoNz8hNGNA3MHLUX3Uf.jsonmetadata: ./metadata/6/4581036.json,NO,NO,NO,NO
95,3768,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isbestuniquearrangement: True,isuserstaff: False,subsetdeduplicated: True,haspaywall: False,isoriginal: False,isbestpath: False,isbestarrangement: False,subsetrated: False,haslyrics: False,publisher: ,isuserpro: True,israted: False,groups: ,version: 3.01,ncomments: 0,complexity: 0,genres: ,nratings: 0,ntracks: 2,nfavorites: 0,rating: 0.0,tags: ,bestpath: /data2/zachary/musescore/data/Z/a/QmZaenXyrPFjYTc7w3NN4TQToupz6v6D6xdc8B7tKexK3a.mscz,bestarrangement: /data2/zachary/musescore/data/c/P/QmcP8RVEXwVmQPQ9qqmjLDmdaoEYgjckSdFkCaEzWFY1dZ.mscz,nannotations: 4,tracks: 0-0,songlengthbars: 32,bestuniquearrangement: /data2/zachary/musescore/data/V/u/QmVuxxEmscm7rUWYcgRr9qSjT3k9nBBfqWkQkJefwxaNbH.mscz,artistname: Misc tunes,subtitle: Newark March2voices. JGi.128,songlengthbeats: 128,composername: ,scaleconsistency: 1.0,grooveconsistency: 0.9227150537634408,nviews: 1,nlyrics: 0,songlength: 60960,songlengthseconds: 63.499999998359584,notesperbar: 9.9375,ntokens: 322,nnotes: 318,songname: March(from Newark)(No 32)2voices. JGi.128,title: March(from Newark)(No 32)2voices. JGi.128,pitchclassentropy: 2.736587234310504,path: ./data/V/u/QmVuxxEmscm7rUWYcgRr9qSjT3k9nBBfqWkQkJefwxaNbH.jsonmetadata: ./metadata/8/4887245.json,NO,NO,NO,NO
96,6819,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,israted: False,publisher: ,rating: 0.0,nratings: 0,isuserpro: True,nlyrics: 0,ncomments: 0,groups: ,complexity: 1,version: 3.01,tags: ,nfavorites: 0,bestarrangement: /data2/zachary/musescore/data/W/T/QmWTFtkdYYBXYDEw9WgTBTrtmJ2fQxiUvx1w4Bam8EtZaq.mscz,bestpath: /data2/zachary/musescore/data/P/5/QmP5d3UwLzyYnT8B7utuiHc3M79CUUeK9h8paH5cERYZWm.mscz,ntracks: 1,genres: ,bestuniquearrangement: /data2/zachary/musescore/data/R/V/QmRVQyNeoS2ecmbKxi49f4bJaKwHJFZmVhc73bgLSuanmb.mscz,artistname: Misc tunes,tracks: 0,nannotations: 5,songlengthbars: 70,composername: ,nviews: 1,scaleconsistency: 1.0,songlengthbeats: 271,songlengthseconds: 400.4997997390864,grooveconsistency: 0.9056186868686869,subtitle: ,songlength: 128160,notesperbar: 10.428571428571429,ntokens: 735,nnotes: 730,songname: Exercises - Page 4,title: Exercises - Page 4,pitchclassentropy: 2.6559340192466547,path: ./data/W/A/QmWATBdQsBmMYriA9uRx9Hrt1dUxLcX5qQGxLsTe5yCYnQ.jsonmetadata: ./metadata/8/5024274.json,NO,NO,NO,NO
97,9864,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,subsetrateddeduplicated: False,hascustomvideo: False,isbestuniquearrangement: True,subsetdeduplicated: True,haspaywall: False,isbestpath: False,isbestarrangement: False,license: cc-zero,hascustomaudio: False,isuserstaff: False,subsetrated: False,isoriginal: False,haslyrics: True,publisher: ,isuserpro: False,israted: False,complexity: 0,version: 2.06,groups: ,bestpath: /data2/zachary/musescore/data/X/2/QmX2AgtM9EfT4xoYF9mn2PGfYYrgqgikvcexKPxaqvbPGZ.mscz,ncomments: 0,bestarrangement: /data2/zachary/musescore/data/T/N/QmTNrJ8X8i4De1tvckNdMhbxgkBo9o4eTM6HaUfUoeXZJt.mscz,ntracks: 1,genres: ,nratings: 0,nfavorites: 1,rating: 0.0,bestuniquearrangement: /data2/zachary/musescore/data/V/t/QmVteTwDYP54KjCjhkyK1e29AJPRrsxSzbLajrV8Z2d4Ka.mscz,tags: hrvatska-narodna-folk-croatian,subtitle: ,composername: Hrvatska,songlengthbars: 4,tracks: 52,artistname: ,nannotations: 5,nlyrics: 16,scaleconsistency: 1.0,songlengthbeats: 8,grooveconsistency: 0.9166666666666666,songlength: 3840,songlengthseconds: 3.999999999896666,nviews: 95,notesperbar: 4.0,nnotes: 16,ntokens: 37,songname: ,title: Oj Djevojko dušo moja,pitchclassentropy: 2.0,path: ./data/V/t/QmVteTwDYP54KjCjhkyK1e29AJPRrsxSzbLajrV8Z2d4Ka.jsonmetadata: ./metadata/6/1676376.json,NO,NO,YES,NO
98,8350,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,isbestuniquearrangement: True,subsetdeduplicated: True,subsetrateddeduplicated: False,isuserstaff: False,isbestarrangement: True,license: cc-zero,hascustomvideo: False,hascustomaudio: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,isuserpro: False,publisher: ,israted: False,complexity: 0,version: 2.06,groups: ,ncomments: 0,genres: ,ntracks: 4,rating: 0.0,nratings: 0,nfavorites: 2,bestpath: /data2/zachary/musescore/data/a/G/QmaGrtH5RZKywNBeNsmHaqZWuhPiW8fu3m75RbzNFEvhCe.mscz,songlengthbars: 19,tags: ,subtitle: ,songlengthbeats: 76,nlyrics: 0,nannotations: 14,composername: Nick Rossi,tracks: 40-40-41-42,artistname: ,scaleconsistency: 0.9570957095709572,songlength: 36480,grooveconsistency: 0.975877192982456,nviews: 58,songlengthseconds: 37.99999999901833,bestarrangement: /data2/zachary/musescore/data/b/u/QmbukQjrKDssMnsbrPnetMEBxZDibUhS2XNsR2R4Yaaj7e.mscz,ntokens: 317,notesperbar: 15.947368421052632,nnotes: 303,bestuniquearrangement: /data2/zachary/musescore/data/b/u/QmbukQjrKDssMnsbrPnetMEBxZDibUhS2XNsR2R4Yaaj7e.mscz,songname: ,title: Counterpoint Study 4,pitchclassentropy: 2.91865110655597,path: ./data/b/u/QmbukQjrKDssMnsbrPnetMEBxZDibUhS2XNsR2R4Yaaj7e.jsonmetadata: ./metadata/5/4817934.json,YES,YES,YES,YES
99,5096,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,artistname: Misc tunes,isuserpro: True,israted: False,complexity: 1,version: 3.01,ncomments: 0,publisher: ,rating: 0.0,nratings: 0,ntracks: 1,nlyrics: 0,tracks: 0,genres: ,groups: ,bestarrangement: /data2/zachary/musescore/data/a/s/QmasTgsjmydH77WCvozPPQVyTj3jXTCMRNEba1LoYpNEFV.mscz,nfavorites: 0,bestpath: /data2/zachary/musescore/data/a/s/QmasTgsjmydH77WCvozPPQVyTj3jXTCMRNEba1LoYpNEFV.mscz,tags: ,bestuniquearrangement: /data2/zachary/musescore/data/Z/K/QmZKMhD8DhJo2Y9dySe4ys1D7ncCkpQ6gJeeMvi1cR2i1e.mscz,nannotations: 3,songlengthbars: 28,composername: ,nviews: 1,scaleconsistency: 1.0,songlengthbeats: 52,songlengthseconds: 23.99999999938,grooveconsistency: 0.9392361111111112,subtitle: ,songlength: 23040,notesperbar: 6.0,ntokens: 171,nnotes: 168,songname: CAMERANIN REEL,title: CAMERANIN REEL,pitchclassentropy: 2.6649893148594668,path: ./data/P/b/QmPbJGYjuT4aYxBLv28pRoDqArypxucG6ui7jukcs1mP3A.jsonmetadata: ./metadata/9/4860502.json,NO,NO,NO,NO
