,path,metadata,hasmetadata,version,isuserpro,isuserpublisher,isuserstaff,haspaywall,israted,isofficial,isoriginal,isdraft,hascustomaudio,hascustomvideo,ncomments,nfavorites,nviews,nratings,rating,license,licenseurl,genres,groups,tags,songname,title,subtitle,artistname,composername,publisher,complexity,ntracks,tracks,songlength,songlengthseconds,songlengthbars,songlengthbeats,nnotes,notesperbar,nannotations,hasannotations,nlyrics,haslyrics,ntokens,pitchclassentropy,scaleconsistency,grooveconsistency,bestpath,isbestpath,bestarrangement,isbestarrangement,bestuniquearrangement,isbestuniquearrangement,subsetall,subsetrated,subsetdeduplicated,subsetrateddeduplicated,manual_labels,gpt4o,llama3-8b,llama3-70b
7438,path: ./data/T/g/QmTgjN2SQn24qEZAEFagqVGkWE7W1sHDfvQBFpZFrTdrmZ.json,metadata: ./metadata/5/4663029.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 1,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: Waltz. Roose.0831,title: Waltz. Roose.0831,subtitle: ,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 69120,songlengthseconds: 63.99999999835261,songlengthbars: 54,songlengthbeats: 145,nnotes: 248,notesperbar: 4.592592592592593,nannotations: 6,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 254,pitchclassentropy: 3.0470405008502293,scaleconsistency: 0.9112903225806452,grooveconsistency: 0.8888888888888888,bestpath: /data2/zachary/musescore/data/Q/w/QmQwW8CR2dPmhRsx7MtLP8gu5nm8Dwkqm1i9nvKgFa417p.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/Q/w/QmQwW8CR2dPmhRsx7MtLP8gu5nm8Dwkqm1i9nvKgFa417p.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/Q/w/QmQwW8CR2dPmhRsx7MtLP8gu5nm8Dwkqm1i9nvKgFa417p.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,NO,NO
7942,path: ./data/S/u/QmSuzDUzbeBvjSr7gQm71Bph9YZczndd67moUgjeZE6f1g.json,metadata: ./metadata/9/4715082.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 1,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: Soldier Ladie,title: Soldier Ladie,subtitle: Soldier LaddyLongways for as many as will.,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 46080,songlengthseconds: 23.99999999968,songlengthbars: 36,songlengthbeats: 193,nnotes: 214,notesperbar: 5.944444444444445,nannotations: 7,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 221,pitchclassentropy: 2.5771224440621325,scaleconsistency: 1.0,grooveconsistency: 0.8914930555555556,bestpath: /data2/zachary/musescore/data/X/P/QmXPUiFwYf5HFUrizTGeFCHMc9w6Ni4qg7W2ZhvFPDs4aE.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/c/d/Qmcdju2QBUK3LBFsNypPMy7n38pPt8JZEXfxwzVZnYtqWV.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/V/W/QmVWbakL62tSwGYf4XNuBA4Kbo9rFkcsFtT8UdshL4fMmA.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,NO,NO
9238,path: ./data/V/o/QmVoTVSFNJPFQFC1juoosuKD1P8hoDAbA4Ewe9K9UBTCUv.json,metadata: ./metadata/0/4930665.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 2,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: Three Days To Go,title: Three Days To Go,subtitle: ,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 122880,songlengthseconds: 127.99999999669332,songlengthbars: 64,songlengthbeats: 256,nnotes: 474,notesperbar: 7.40625,nannotations: 3,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 477,pitchclassentropy: 2.681285698401772,scaleconsistency: 1.0,grooveconsistency: 0.9720052083333334,bestpath: /data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,NO,NO
1056,path: ./data/X/F/QmXFi9nD8nvrqi89vb4mmW7UpRbZMRJbHXwvFq9b2d2772.json,metadata: ./metadata/6/4660654.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 1,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: Back to the Hills,title: Back to the Hills,subtitle: To Tom Fraser,artistname: Misc tunes,composername: J.S.Skinner,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 72720,songlengthseconds: 115.49999999457876,songlengthbars: 54,songlengthbeats: 88,nnotes: 291,notesperbar: 5.388888888888889,nannotations: 13,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 304,pitchclassentropy: 2.755187531125692,scaleconsistency: 0.9347079037800688,grooveconsistency: 0.9611486486486488,bestpath: /data2/zachary/musescore/data/R/G/QmRGSWo99DpoFDPoWYjKLHfo8W7wTUDkrSLsNhfo9KC3Bv.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/R/G/QmRGSWo99DpoFDPoWYjKLHfo8W7wTUDkrSLsNhfo9KC3Bv.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/R/G/QmRGSWo99DpoFDPoWYjKLHfo8W7wTUDkrSLsNhfo9KC3Bv.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,YES,YES,YES,YES
3154,path: ./data/V/i/QmViuZLTy8iqbZiLCxEpHozCY6KEoNz8hNGNA3MHLUX3Uf.json,metadata: ./metadata/6/4581036.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 0,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: The Lumberjacks,title: The Lumberjacks,subtitle: ,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 30720,songlengthseconds: 31.999999999173333,songlengthbars: 36,songlengthbeats: 68,nnotes: 212,notesperbar: 5.888888888888889,nannotations: 3,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 215,pitchclassentropy: 2.769680082236607,scaleconsistency: 1.0,grooveconsistency: 0.9505208333333334,bestpath: /data2/zachary/musescore/data/U/E/QmUEPBSBB8sHxjooj64ShBq6nbKFrmNEEwc1GBCZnaG1tA.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/Y/4/QmY44Lmn5AUNHBdUPwuYvHEQ33jRzxw2ebmkHMBg3t2xRa.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/P/F/QmPF73NRLCTjpXxjwyVLgV6Je96gNCg2NSbz8eNkUPNuGg.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,NO,NO
3787,path: ./data/V/u/QmVuxxEmscm7rUWYcgRr9qSjT3k9nBBfqWkQkJefwxaNbH.json,metadata: ./metadata/8/4887245.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 1,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: March(from Newark)(No 32)2voices. JGi.128,title: March(from Newark)(No 32)2voices. JGi.128,subtitle: Newark March2voices. JGi.128,artistname: Misc tunes,composername: ,publisher: ,complexity: 0,ntracks: 2,tracks: 0-0,songlength: 60960,songlengthseconds: 63.499999998359584,songlengthbars: 32,songlengthbeats: 128,nnotes: 318,notesperbar: 9.9375,nannotations: 4,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 322,pitchclassentropy: 2.736587234310504,scaleconsistency: 1.0,grooveconsistency: 0.9227150537634408,bestpath: /data2/zachary/musescore/data/Z/a/QmZaenXyrPFjYTc7w3NN4TQToupz6v6D6xdc8B7tKexK3a.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/c/P/QmcP8RVEXwVmQPQ9qqmjLDmdaoEYgjckSdFkCaEzWFY1dZ.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/V/u/QmVuxxEmscm7rUWYcgRr9qSjT3k9nBBfqWkQkJefwxaNbH.mscz,isbestuniquearrangement: True,subsetall: True,subsetrated: False,subsetdeduplicated: True,subsetrateddeduplicated: False,NO,NO,NO,NO
9189,path: ./data/W/A/QmWATBdQsBmMYriA9uRx9Hrt1dUxLcX5qQGxLsTe5yCYnQ.json,metadata: ./metadata/8/5024274.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 1,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: Exercises - Page 4,title: Exercises - Page 4,subtitle: ,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 128160,songlengthseconds: 400.4997997390864,songlengthbars: 70,songlengthbeats: 271,nnotes: 730,notesperbar: 10.428571428571429,nannotations: 5,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 735,pitchclassentropy: 2.6559340192466547,scaleconsistency: 1.0,grooveconsistency: 0.9056186868686869,bestpath: /data2/zachary/musescore/data/P/5/QmP5d3UwLzyYnT8B7utuiHc3M79CUUeK9h8paH5cERYZWm.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/W/T/QmWTFtkdYYBXYDEw9WgTBTrtmJ2fQxiUvx1w4Bam8EtZaq.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/R/V/QmRVQyNeoS2ecmbKxi49f4bJaKwHJFZmVhc73bgLSuanmb.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,NO,NO
7825,path: ./data/V/t/QmVteTwDYP54KjCjhkyK1e29AJPRrsxSzbLajrV8Z2d4Ka.json,metadata: ./metadata/6/1676376.json,hasmetadata: True,version: 2.06,isuserpro: False,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 1,nviews: 95,nratings: 0,rating: 0.0,license: cc-zero,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,genres: ,groups: ,tags: hrvatska-narodna-folk-croatian,songname: ,title: Oj Djevojko dušo moja,subtitle: ,artistname: ,composername: Hrvatska,publisher: ,complexity: 0,ntracks: 1,tracks: 52,songlength: 3840,songlengthseconds: 3.999999999896666,songlengthbars: 4,songlengthbeats: 8,nnotes: 16,notesperbar: 4.0,nannotations: 5,hasannotations: True,nlyrics: 16,haslyrics: True,ntokens: 37,pitchclassentropy: 2.0,scaleconsistency: 1.0,grooveconsistency: 0.9166666666666666,bestpath: /data2/zachary/musescore/data/X/2/QmX2AgtM9EfT4xoYF9mn2PGfYYrgqgikvcexKPxaqvbPGZ.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/T/N/QmTNrJ8X8i4De1tvckNdMhbxgkBo9o4eTM6HaUfUoeXZJt.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/V/t/QmVteTwDYP54KjCjhkyK1e29AJPRrsxSzbLajrV8Z2d4Ka.mscz,isbestuniquearrangement: True,subsetall: True,subsetrated: False,subsetdeduplicated: True,subsetrateddeduplicated: False,NO,NO,YES,NO
7539,path: ./data/b/u/QmbukQjrKDssMnsbrPnetMEBxZDibUhS2XNsR2R4Yaaj7e.json,metadata: ./metadata/5/4817934.json,hasmetadata: True,version: 2.06,isuserpro: False,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 2,nviews: 58,nratings: 0,rating: 0.0,license: cc-zero,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,genres: ,groups: ,tags: ,songname: ,title: Counterpoint Study 4,subtitle: ,artistname: ,composername: Nick Rossi,publisher: ,complexity: 0,ntracks: 4,tracks: 40-40-41-42,songlength: 36480,songlengthseconds: 37.99999999901833,songlengthbars: 19,songlengthbeats: 76,nnotes: 303,notesperbar: 15.947368421052632,nannotations: 14,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 317,pitchclassentropy: 2.91865110655597,scaleconsistency: 0.9570957095709572,grooveconsistency: 0.975877192982456,bestpath: /data2/zachary/musescore/data/a/G/QmaGrtH5RZKywNBeNsmHaqZWuhPiW8fu3m75RbzNFEvhCe.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/b/u/QmbukQjrKDssMnsbrPnetMEBxZDibUhS2XNsR2R4Yaaj7e.mscz,isbestarrangement: True,bestuniquearrangement: /data2/zachary/musescore/data/b/u/QmbukQjrKDssMnsbrPnetMEBxZDibUhS2XNsR2R4Yaaj7e.mscz,isbestuniquearrangement: True,subsetall: True,subsetrated: False,subsetdeduplicated: True,subsetrateddeduplicated: False,YES,YES,YES,YES
7231,path: ./data/P/b/QmPbJGYjuT4aYxBLv28pRoDqArypxucG6ui7jukcs1mP3A.json,metadata: ./metadata/9/4860502.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 1,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: CAMERANIN REEL,title: CAMERANIN REEL,subtitle: ,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 23040,songlengthseconds: 23.99999999938,songlengthbars: 28,songlengthbeats: 52,nnotes: 168,notesperbar: 6.0,nannotations: 3,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 171,pitchclassentropy: 2.6649893148594668,scaleconsistency: 1.0,grooveconsistency: 0.9392361111111112,bestpath: /data2/zachary/musescore/data/a/s/QmasTgsjmydH77WCvozPPQVyTj3jXTCMRNEba1LoYpNEFV.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/a/s/QmasTgsjmydH77WCvozPPQVyTj3jXTCMRNEba1LoYpNEFV.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/Z/K/QmZKMhD8DhJo2Y9dySe4ys1D7ncCkpQ6gJeeMvi1cR2i1e.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,NO,NO
